transaction_id,transaction_date,customer_id,product_id,store_id,quantity,unit_price,discount_pct,total_value,payment_method,channel
TXN0000269,2023-05-02,,PROD0074,STR020,5,1217.8,0.0,6089.0,Online,In-Store
TXN0000270,2023-02-10,CUST97675,PROD0249,STR039,1,9.07,0.0,9.07,Card,In-Store
TXN0000271,2023-12-04,CUST01239,PROD0293,,3,79.21,0.17,197.23,Card,Online
TXN0000272,2023-04-15,CUST00438,PROD0266,STR035,3,79.71,0.0,239.13,Card,In-Store
TXN0000273,2023-08-22,CUST01616,PROD0274,STR039,1,73.58,0.0,73.58,Card,In-Store
TXN0000274,2022-06-25,CUST01625,PROD0061,,1,788.82,0.0,788.82,Online,Online
TXN0000275,2023-09-09,CUST01035,PROD0462,STR018,-1,60.1,0.0,-60.1,Card,In-Store
TXN0000276,2022-08-15,CUST00169,PROD0001,STR013,5,286.05,0.0,1430.25,Card,In-Store
TXN0000277,2023-11-14,CUST00435,PROD0418,STR048,5,45.5,0.0,227.5,Card,In-Store
TXN0000278,2022-08-31,CUST00194,PROD0008,STR024,2,1095.66,0.06,2059.84,Card,In-Store
TXN0000279,2023-02-04,CUST00833,PROD0390,STR050,4,118.81,0.29,337.42,Card,In-Store
TXN0000280,2023-02-01,CUST01206,PROD0150,STR013,1,98.62,0.0,98.62,Online,In-Store
TXN0000281,2022-02-23,CUST01934,PROD0258,STR042,4,77.99,0.27,227.73,Card,In-Store
TXN0000282,2022-02-01,,PROD0058,STR008,2,725.45,0.0,1450.9,Card,In-Store
TXN0000283,2022-11-07,CUST01124,PROD0487,STR003,3,60.74,0.0,182.22,Card,In-Store
TXN0000284,2023-07-27,CUST01548,PROD0463,STR020,4,44.46,0.24,135.16,Card,In-Store
TXN0000285,2022-11-28,CUST01743,PROD0467,STR031,3,20.34,0.0,61.02,Cash,In-Store
TXN0000286,2022-07-05,CUST01208,PROD0064,STR041,-1,340.7,0.0,-340.7,Card,In-Store
TXN0000287,2022-09-22,CUST01334,PROD0256,STR035,3,57.42,0.0,172.26,Cash,In-Store
TXN0000288,2023-09-08,CUST01281,PROD0224,STR015,3,3.96,0.26,8.79,Cash,In-Store
TXN0000289,2022-10-22,,PROD0171,STR039,3,2.86,0.0,8.58,Card,In-Store
TXN0000290,2022-05-11,CUST01935,PROD0338,STR005,2,35.55,0.0,71.1,Voucher,In-Store
TXN0000291,2022-05-27,CUST01010,PROD0325,STR018,4,39.31,0.0,157.24,Online,In-Store
TXN0000292,2022-11-25,CUST00698,PROD0365,STR038,3,192.24,0.0,576.72,Card,In-Store
TXN0000293,2022-05-24,CUST94774,PROD0365,,3,192.24,0.0,576.72,Card,Online
TXN0000294,2023-04-05,CUST00194,PROD0035,,1,845.94,0.0,845.94,Online,Online
TXN0000295,2022-04-05,CUST00880,PROD0133,STR015,4,115.59,0.0,462.36,Cash,In-Store
TXN0000296,2022-11-01,CUST01890,PROD0225,STR019,5,17.85,0.2,71.4,Voucher,In-Store
TXN0000297,2023-08-08,CUST01366,PROD0236,STR039,2,3.01,0.0,6.02,Online,In-Store
TXN0000298,2023-07-02,CUST00282,PROD0016,STR027,2,645.29,0.0,1290.58,Cash,In-Store
TXN0000299,2023-10-22,CUST00718,PROD0267,STR003,5,18.52,0.0,92.6,Online,In-Store
TXN0000300,2022-03-11,CUST01781,PROD0181,STR001,2,22.58,0.22,35.22,Card,In-Store
TXN0000301,2022-07-05,CUST01342,PROD0063,STR043,4,797.16,0.0,3188.64,Card,In-Store
TXN0000302,2023-06-09,CUST01960,PROD0026,STR023,1,940.86,0.12,827.96,Card,In-Store
TXN0000303,2023-05-24,CUST01629,PROD0045,STR011,4,1185.09,0.0,4740.36,Card,In-Store
TXN0000304,2022-11-14,CUST01053,PROD0115,,2,12.78,0.0,25.56,Voucher,Online
TXN0000305,2023-03-17,CUST00152,PROD0135,STR038,3,105.34,0.18,259.14,Online,In-Store
TXN0000306,2022-12-15,CUST00671,PROD0296,STR044,1,18.78,0.07,17.47,Online,In-Store
TXN0000307,2023-02-24,CUST01135,PROD0340,STR042,5,26.11,0.0,130.55,Online,In-Store
TXN0000308,2023-06-14,CUST01876,PROD0153,STR043,5,38.58,0.0,192.9,Card,In-Store
TXN0000309,2022-06-24,CUST01428,PROD0288,STR022,3,74.22,0.0,222.66,Cash,In-Store
TXN0000310,2023-06-15,CUST01807,PROD0380,,1,108.73,0.0,108.73,Card,Online
TXN0000311,2023-07-06,CUST01851,PROD0312,STR035,1,5.44,0.0,5.44,Card,In-Store
TXN0000312,2022-01-15,CUST00406,PROD0475,STR017,3,48.04,0.0,144.12,Cash,In-Store
TXN0000313,2023-03-12,CUST00747,PROD0255,STR034,2,84.29,0.0,168.58,Voucher,In-Store
TXN0000314,2022-01-31,CUST00336,PROD0108,STR035,5,38.89,0.0,194.45,Online,In-Store
TXN0000315,2023-05-19,CUST00093,PROD0428,STR022,5,77.64,0.0,388.2,Online,In-Store
TXN0000316,2023-11-04,CUST00193,PROD0470,STR007,5,72.14,0.0,360.7,Cash,In-Store
TXN0000317,2023-07-28,CUST01531,PROD0442,STR015,4,23.97,0.26,70.95,Card,In-Store
TXN0000318,2023-06-01,,PROD0276,STR048,1,32.19,0.0,32.19,Card,In-Store
TXN0000319,2022-07-19,CUST00327,PROD0065,STR008,-1,116.2,0.29,-82.5,Online,In-Store
TXN0000320,2022-05-09,CUST01432,PROD0437,STR042,5,26.35,0.23,101.45,Card,In-Store
TXN0000321,2023-08-11,CUST00504,PROD0031,STR007,5,452.39,0.13,1967.9,Cash,In-Store
TXN0000322,2022-11-03,CUST91237,PROD0109,,4,67.57,0.0,270.28,Card,Online
TXN0000323,2022-05-24,CUST01643,PROD0469,STR033,4,36.45,0.0,145.8,Cash,In-Store
TXN0000324,2022-12-20,CUST01763,PROD0031,STR049,1,452.39,0.21,357.39,Card,In-Store
TXN0000325,2023-04-07,CUST00981,PROD0341,STR025,2,39.9,0.0,79.8,Online,In-Store
TXN0000326,2022-07-10,CUST01009,PROD0183,,3,23.09,0.0,69.27,Voucher,Online
TXN0000327,2023-09-21,CUST01872,PROD0022,STR031,2,765.1,0.09,1392.48,Online,In-Store
TXN0000328,2023-03-08,CUST00337,PROD0393,STR016,4,30.58,0.0,122.32,Card,In-Store
TXN0000329,2022-09-20,CUST01892,PROD0036,STR040,4,978.63,0.0,3914.52,Card,In-Store
TXN0000330,2023-10-12,CUST01678,PROD0457,STR041,2,11.62,0.0,23.24,Card,In-Store
TXN0000331,2023-01-18,,PROD0494,STR035,-1,71.49,0.0,-71.49,Cash,In-Store
TXN0000332,2022-01-09,CUST00420,PROD0136,STR009,2,79.95,0.0,159.9,Card,In-Store
TXN0000333,2023-11-24,CUST00866,PROD0139,STR015,4,61.19,0.0,244.76,Online,In-Store
TXN0000334,2023-02-26,CUST00015,PROD0295,STR045,1,12.07,0.0,12.07,Cash,In-Store
TXN0000335,2023-06-02,CUST01311,PROD0275,STR049,3,11.74,0.0,35.22,Card,In-Store
TXN0000336,2022-04-25,CUST01859,PROD0439,STR035,2,55.71,0.17,92.48,Card,In-Store
TXN0000337,2022-09-30,CUST00491,PROD0455,STR036,-1,53.19,0.0,-53.19,Card,In-Store
TXN0000338,2022-10-05,CUST00267,PROD0398,STR038,1,122.19,0.0,122.19,Cash,In-Store
TXN0000339,2023-07-16,CUST00959,PROD0241,STR033,4,28.09,0.0,112.36,Card,In-Store
TXN0000340,2023-05-02,CUST00052,PROD0231,,1,15.75,0.0,15.75,Card,Online
TXN0000341,2022-12-21,CUST01429,PROD0448,STR009,4,62.99,0.0,251.96,Cash,In-Store
TXN0000342,2022-02-10,CUST00143,PROD0474,STR015,3,29.15,0.0,87.45,Card,In-Store
TXN0000343,2023-04-07,,PROD0237,STR005,-1,4.21,0.0,-4.21,Card,In-Store
TXN0000344,2023-12-08,CUST00984,PROD0361,STR018,3,138.79,0.0,416.37,Voucher,In-Store
TXN0000345,2022-03-19,CUST00592,PROD0031,STR007,5,452.39,0.12,1990.52,Card,In-Store
TXN0000346,2022-01-29,CUST01667,PROD0301,STR017,5,76.65,0.0,383.25,Cash,In-Store
TXN0000347,2023-01-18,CUST01086,PROD0041,STR012,4,668.71,0.0,2674.84,Voucher,In-Store
TXN0000348,2023-10-24,CUST00212,PROD0345,,2,55.68,0.13,96.88,Online,Online
TXN0000349,2023-03-18,CUST01838,PROD0051,STR010,4,189.34,0.0,757.36,Cash,In-Store
TXN0000350,2022-02-27,CUST00969,PROD0479,,2,19.34,0.0,38.68,Card,Online
TXN0000351,2022-05-19,CUST00041,PROD0036,STR035,5,978.63,0.0,4893.15,Card,In-Store
TXN0000352,2023-09-12,CUST00051,PROD0161,STR009,1,100.0,0.17,83.0,Online,In-Store
TXN0000353,2023-04-18,CUST00657,PROD0046,,2,620.77,0.1,1117.39,Card,Online
TXN0000354,2023-08-03,CUST00584,PROD0022,,5,765.1,0.06,3595.97,Card,Online
TXN0000355,2022-11-20,CUST00685,PROD0446,STR032,3,51.06,0.0,153.18,Card,In-Store
TXN0000356,2023-05-01,,PROD0428,STR027,1,77.64,0.0,77.64,Cash,In-Store
TXN0000357,2022-11-05,CUST00064,PROD0151,,2,133.64,0.1,240.55,Online,Online
TXN0000358,2022-10-04,CUST01113,PROD0387,STR043,1,18.75,0.0,18.75,Card,In-Store
TXN0000359,2023-05-01,CUST01724,PROD0453,,2,67.95,0.0,135.9,Card,Online
TXN0000360,2022-11-20,CUST01230,PROD0049,STR006,2,1085.84,0.0,2171.68,Card,In-Store
TXN0000361,2023-11-25,CUST01437,PROD0069,STR023,3,333.29,0.06,939.88,Card,In-Store
TXN0000362,2022-04-19,CUST00373,PROD0295,STR038,1,12.07,0.16,10.14,Card,In-Store
TXN0000363,2023-12-20,CUST01726,PROD0411,STR036,5,186.81,0.17,775.26,Card,In-Store
TXN0000364,2022-01-10,CUST00946,PROD0257,STR002,5,21.45,0.0,107.25,Voucher,In-Store
TXN0000365,2023-07-25,CUST00536,PROD0046,,5,620.77,0.13,2700.35,Card,Online
TXN0000366,2023-02-18,CUST00524,PROD0293,STR013,5,79.21,0.0,396.05,Card,In-Store
TXN0000367,2022-08-24,CUST00161,PROD0143,STR029,5,11.81,0.0,59.05,Card,In-Store
TXN0000368,2022-08-18,CUST00040,PROD0294,STR012,5,70.01,0.3,245.03,Cash,In-Store
TXN0000369,2023-05-19,,PROD0352,STR022,2,136.94,0.0,273.88,Cash,In-Store
TXN0000370,2022-01-03,CUST01652,PROD0032,STR016,-1,816.39,0.0,-816.39,Online,In-Store
TXN0000371,2022-04-24,CUST00369,PROD0314,STR050,-1,26.16,0.08,-24.07,Card,In-Store
TXN0000372,2022-01-24,CUST00963,PROD0297,STR041,1,33.91,0.17,28.15,Card,In-Store
TXN0000373,2023-08-19,CUST00184,PROD0345,STR030,5,55.68,0.0,278.4,Online,In-Store
TXN0000374,2022-12-03,CUST00208,PROD0483,STR025,5,10.27,0.2,41.08,Online,In-Store
TXN0000375,2023-06-12,CUST01001,PROD0142,,2,19.36,0.0,38.72,Card,Online
TXN0000376,2022-04-09,CUST01062,PROD0268,STR036,1,50.92,0.0,50.92,Cash,In-Store
TXN0000377,2023-08-11,CUST00050,PROD0493,,3,75.06,0.1,202.66,Cash,Online
TXN0000378,2022-10-12,CUST01026,PROD0212,STR037,-1,26.4,0.0,-26.4,Voucher,In-Store
TXN0000379,2022-10-07,,PROD0442,,4,23.97,0.08,88.21,Voucher,Online
TXN0000380,2022-01-17,CUST00624,PROD0415,STR006,2,91.91,0.0,183.82,Voucher,In-Store
TXN0000381,2022-08-16,CUST01602,PROD0263,STR001,4,71.59,0.18,234.82,Online,In-Store
TXN0000382,2022-03-13,CUST01469,PROD0255,STR030,3,84.29,0.0,252.87,Cash,In-Store
TXN0000383,2023-02-26,,PROD0160,STR030,2,125.19,0.0,250.38,Cash,In-Store
TXN0000384,2023-09-27,CUST00476,PROD0049,STR022,5,1085.84,0.0,5429.2,Card,In-Store
TXN0000385,2023-10-06,CUST01629,PROD0091,,3,129.76,0.06,365.92,Card,Online
TXN0000386,2023-09-09,,PROD0089,STR002,2,107.43,0.11,191.23,Cash,In-Store
TXN0000387,2023-04-15,CUST00521,PROD0045,STR012,1,1185.09,0.0,1185.09,Voucher,In-Store
TXN0000388,2023-03-14,CUST01533,PROD0036,,3,978.63,0.23,2260.64,Card,Online
TXN0000389,2022-11-29,CUST00592,PROD0115,STR020,3,12.78,0.0,38.34,Card,In-Store
TXN0000390,2022-08-13,CUST01364,PROD0437,STR007,3,26.35,0.0,79.05,Card,In-Store
TXN0000391,2023-05-27,CUST01433,PROD0369,STR010,2,194.24,0.0,388.48,Card,In-Store
TXN0000392,2022-03-27,CUST00517,PROD0252,STR021,4,21.44,0.0,85.76,Voucher,In-Store
TXN0000393,2022-07-07,CUST01587,PROD0202,STR027,4,21.83,0.0,87.32,Voucher,In-Store
TXN0000394,2023-02-14,CUST01811,PROD0488,STR005,2,53.44,0.0,106.88,Card,In-Store
TXN0000395,2023-07-13,CUST01914,PROD0227,STR040,5,17.16,0.0,85.8,Voucher,In-Store
TXN0000396,2022-06-13,CUST00446,PROD0297,STR003,1,33.91,0.0,33.91,Card,In-Store
TXN0000397,2023-05-28,CUST01114,PROD0290,STR009,4,52.65,0.0,210.6,Card,In-Store
TXN0000398,2022-02-24,CUST00453,PROD0158,STR036,4,29.58,0.13,102.94,Voucher,In-Store
TXN0000399,2023-03-20,CUST00705,PROD0432,STR011,3,50.38,0.15,128.47,Voucher,In-Store
TXN0000400,2022-10-11,CUST96493,PROD0411,,3,186.81,0.0,560.43,Online,Online
TXN0000401,2023-07-18,CUST01257,PROD0042,STR043,5,698.7,0.0,3493.5,Voucher,In-Store
TXN0000402,2023-08-24,CUST01136,PROD0404,STR012,3,19.09,0.0,57.27,Card,In-Store
TXN0000403,2023-07-04,CUST00403,PROD0012,STR002,4,1148.84,0.0,4595.36,Card,In-Store
TXN0000404,2022-07-06,CUST01143,PROD0047,STR013,2,622.75,0.23,959.03,Cash,In-Store
TXN0000405,2022-01-31,CUST00982,PROD0061,STR034,4,788.82,0.0,3155.28,Card,In-Store
TXN0000406,2023-10-20,CUST00826,PROD0447,STR013,5,7.47,0.16,31.37,Online,In-Store
TXN0000407,2023-09-30,CUST00860,PROD0310,STR003,1,18.49,0.0,18.49,Card,In-Store
TXN0000408,2022-04-30,CUST01912,PROD0124,STR007,1,103.26,0.0,103.26,Online,In-Store
TXN0000409,2023-03-01,CUST01454,PROD0024,STR010,1,476.22,0.0,476.22,Online,In-Store
TXN0000410,2022-02-22,CUST01912,PROD0370,STR019,5,163.12,0.0,815.6,Card,In-Store
TXN0000411,2023-01-09,CUST01396,PROD0472,,1,26.02,0.0,26.02,Online,Online
TXN0000412,2022-06-19,CUST01818,PROD0362,STR036,-1,177.08,0.0,-177.08,Card,In-Store
TXN0000413,2023-04-28,CUST00459,PROD0071,,4,1181.42,0.0,4725.68,Card,Online
TXN0000414,2023-03-13,CUST00634,PROD0015,,5,1260.9,0.1,5674.05,Online,Online
TXN0000415,2023-08-26,CUST01988,PROD0325,STR008,4,39.31,0.0,157.24,Cash,In-Store
TXN0000416,2022-02-11,CUST00746,PROD0230,,4,14.43,0.0,57.72,Online,Online
TXN0000417,2022-01-16,,PROD0345,STR033,5,55.68,0.11,247.78,Card,In-Store
TXN0000418,2022-07-18,CUST00498,PROD0409,STR012,2,117.42,0.0,234.84,Card,In-Store
TXN0000419,2023-01-29,CUST01934,PROD0309,STR017,4,13.01,0.25,39.03,Voucher,In-Store
TXN0000420,2023-12-14,CUST00582,PROD0318,STR024,1,60.07,0.06,56.47,Card,In-Store
TXN0000421,2023-02-21,CUST00040,PROD0459,STR001,3,35.4,0.0,106.2,Card,In-Store
TXN0000422,2022-02-17,CUST00868,PROD0482,STR011,5,19.1,0.0,95.5,Voucher,In-Store
TXN0000423,2022-04-26,CUST01200,PROD0318,STR019,5,60.07,0.0,300.35,Cash,In-Store
TXN0000424,2022-01-25,CUST00306,PROD0006,STR039,3,975.79,0.0,2927.37,Card,In-Store
TXN0000425,2022-08-23,CUST01494,PROD0024,STR025,2,476.22,0.0,952.44,Voucher,In-Store
TXN0000426,2023-07-18,CUST01352,PROD0199,STR015,3,5.06,0.0,15.18,Online,In-Store
TXN0000427,2022-04-03,CUST97060,PROD0048,STR049,1,551.64,0.0,551.64,Cash,In-Store
TXN0000428,2023-05-18,CUST01011,PROD0259,STR008,5,11.79,0.0,58.95,Card,In-Store
TXN0000429,2022-04-24,CUST00404,PROD0071,STR032,5,1181.42,0.2,4725.68,Online,In-Store
TXN0000430,2023-05-25,CUST00187,PROD0260,STR025,1,52.47,0.0,52.47,Online,In-Store
TXN0000431,2023-04-18,CUST01199,PROD0083,,2,685.46,0.0,1370.92,Voucher,Online
TXN0000432,2023-01-14,,PROD0396,STR010,3,56.34,0.08,155.5,Card,In-Store
TXN0000433,2022-07-28,CUST01969,PROD0032,STR017,5,816.39,0.0,4081.95,Voucher,In-Store
TXN0000434,2022-08-24,CUST00066,PROD0247,STR020,1,12.52,0.0,12.52,Card,In-Store
TXN0000435,2022-10-31,CUST00742,PROD0421,STR021,1,57.2,0.0,57.2,Cash,In-Store
TXN0000436,2023-07-31,CUST00605,PROD0089,STR044,3,107.43,0.0,322.29,Cash,In-Store
TXN0000437,2023-07-23,CUST00043,PROD0265,STR028,3,42.02,0.0,126.06,Card,In-Store
TXN0000438,2023-12-16,CUST01643,PROD0485,STR022,1,50.03,0.0,50.03,Voucher,In-Store
TXN0000439,2022-05-22,CUST01947,PROD0184,STR028,5,11.56,0.0,57.8,Card,In-Store
TXN0000440,2023-11-19,CUST00958,PROD0356,STR034,1,68.91,0.22,53.75,Card,In-Store
TXN0000441,2022-08-29,CUST00594,PROD0133,,1,115.59,0.0,115.59,Online,Online
TXN0000442,2023-03-05,CUST01055,PROD0381,STR029,1,91.44,0.0,91.44,Card,In-Store
TXN0000443,2022-07-16,CUST01898,PROD0350,,3,158.88,0.0,476.64,Card,Online
TXN0000444,2022-12-14,CUST01064,PROD0436,STR016,1,30.03,0.1,27.03,Cash,In-Store
TXN0000445,2023-02-17,CUST00719,PROD0384,STR004,2,19.88,0.0,39.76,Cash,In-Store
TXN0000446,2023-05-09,CUST95918,PROD0053,STR024,1,492.24,0.0,492.24,Card,In-Store
TXN0000447,2023-05-19,CUST01524,PROD0055,STR011,4,1143.91,0.12,4026.56,Online,In-Store
TXN0000448,2023-02-18,CUST00033,PROD0296,STR007,5,18.78,0.0,93.9,Cash,In-Store
TXN0000449,2022-07-11,CUST00057,PROD0016,STR037,2,645.29,0.29,916.31,Card,In-Store
TXN0000450,2022-07-08,CUST00104,PROD0348,STR004,4,41.27,0.0,165.08,Card,In-Store
TXN0000451,2023-04-21,CUST00795,PROD0453,STR006,1,67.95,0.0,67.95,Card,In-Store
TXN0000452,2022-12-17,CUST01880,PROD0482,STR012,1,19.1,0.28,13.75,Card,In-Store
TXN0000453,2023-08-15,CUST01817,PROD0115,STR037,1,12.78,0.0,12.78,Cash,In-Store
TXN0000454,2023-07-23,CUST01332,PROD0003,STR048,5,1220.37,0.0,6101.85,Cash,In-Store
TXN0000455,2022-12-25,CUST00922,PROD0314,STR015,5,26.16,0.23,100.72,Card,In-Store
TXN0000456,2022-07-04,CUST00196,PROD0277,STR025,1,22.82,0.0,22.82,Online,In-Store
TXN0000457,2023-03-16,CUST01357,PROD0031,STR029,2,452.39,0.0,904.78,Card,In-Store
TXN0000458,2022-06-20,CUST01531,PROD0284,STR032,3,86.94,0.23,200.83,Online,In-Store
TXN0000459,2023-07-14,CUST01691,PROD0223,STR032,3,5.02,0.0,15.06,Card,In-Store
TXN0000460,2022-06-23,CUST00704,PROD0023,STR007,-1,826.63,0.0,-826.63,Cash,In-Store
TXN0000461,2022-07-10,CUST00976,PROD0396,STR020,1,56.34,0.0,56.34,Card,In-Store
TXN0000462,2022-09-23,CUST01428,PROD0278,STR012,5,20.85,0.0,104.25,Cash,In-Store
TXN0000463,2022-07-31,,PROD0089,STR005,1,107.43,0.0,107.43,Voucher,In-Store
TXN0000464,2022-12-02,CUST00137,PROD0059,STR022,5,1276.25,0.0,6381.25,Card,In-Store
TXN0000465,2023-08-18,CUST01006,PROD0259,STR014,5,11.79,0.09,53.64,Cash,In-Store
TXN0000466,2023-02-08,CUST00110,PROD0471,,2,75.41,0.0,150.82,Voucher,Online
TXN0000467,2023-07-06,CUST00371,PROD0331,STR018,2,62.87,0.19,101.85,Card,In-Store
TXN0000468,2022-12-08,CUST00232,PROD0202,STR040,3,21.83,0.11,58.29,Card,In-Store
TXN0000469,2023-02-16,CUST00269,PROD0102,STR024,1,149.87,0.0,149.87,Card,In-Store
TXN0000470,2022-07-06,CUST00401,PROD0305,STR029,3,12.9,0.0,38.7,Cash,In-Store
TXN0000471,2023-02-10,CUST01642,PROD0229,,1,20.78,0.16,17.46,Card,Online
TXN0000472,2023-04-30,CUST00422,PROD0164,STR026,2,135.79,0.0,271.58,Cash,In-Store
TXN0000473,2023-12-20,,PROD0218,STR002,1,23.55,0.0,23.55,Voucher,In-Store
TXN0000474,2023-06-30,,PROD0463,,3,44.46,0.08,122.71,Card,Online
TXN0000475,2023-12-11,CUST00412,PROD0182,STR047,1,17.17,0.0,17.17,Card,In-Store
TXN0000476,2022-11-03,CUST00573,PROD0122,STR038,1,107.33,0.0,107.33,Online,In-Store
TXN0000477,2022-05-10,CUST00968,PROD0192,STR006,3,18.5,0.0,55.5,Card,In-Store
TXN0000478,2023-10-06,CUST00031,PROD0409,STR008,3,117.42,0.0,352.26,Online,In-Store
TXN0000479,2023-05-10,CUST00856,PROD0253,STR037,1,23.58,0.0,23.58,Cash,In-Store
TXN0000480,2023-08-27,CUST00235,PROD0302,,5,58.11,0.17,241.16,Online,Online
TXN0000481,2023-11-13,CUST01472,PROD0149,STR022,4,72.92,0.0,291.68,Online,In-Store
TXN0000482,2022-07-16,CUST01958,PROD0425,STR045,5,47.15,0.25,176.81,Card,In-Store
TXN0000483,2023-06-05,CUST01250,PROD0137,STR050,4,75.08,0.0,300.32,Voucher,In-Store
TXN0000484,2022-11-23,CUST00708,PROD0378,STR011,3,121.44,0.14,313.32,Card,In-Store
TXN0000485,2023-07-01,CUST01229,PROD0094,STR041,3,39.45,0.0,118.35,Online,In-Store
TXN0000486,2023-02-26,,PROD0097,STR042,5,86.59,0.0,432.95,Cash,In-Store
TXN0000487,2022-06-16,CUST00056,PROD0126,STR012,3,137.24,0.0,411.72,Voucher,In-Store
TXN0000488,2023-03-04,CUST00002,PROD0202,STR009,2,21.83,0.0,43.66,Card,In-Store
TXN0000489,2022-02-23,CUST01168,PROD0493,STR005,5,75.06,0.0,375.3,Card,In-Store
TXN0000490,2022-08-26,CUST01519,PROD0315,STR037,-1,21.24,0.0,-21.24,Online,In-Store
TXN0000491,2023-09-27,CUST00911,PROD0091,STR006,2,129.76,0.0,259.52,Card,In-Store
TXN0000492,2023-12-01,CUST01151,PROD0478,STR003,5,60.23,0.0,301.15,Voucher,In-Store
TXN0000493,2023-03-05,CUST00895,PROD0426,STR009,1,51.37,0.0,51.37,Voucher,In-Store
TXN0000494,2022-12-19,CUST01744,PROD0167,STR028,2,28.12,0.0,56.24,Cash,In-Store
TXN0000495,2023-11-21,CUST01061,PROD0057,STR027,2,376.86,0.0,753.72,Card,In-Store
TXN0000496,2023-03-22,CUST01179,PROD0154,STR025,2,97.61,0.24,148.37,Card,In-Store
TXN0000497,2022-07-02,CUST01722,PROD0238,STR024,4,10.71,0.0,42.84,Card,In-Store
TXN0000498,2023-03-09,CUST00185,PROD0440,STR012,2,16.73,0.0,33.46,Card,In-Store
TXN0000499,2022-03-13,CUST00081,PROD0243,,3,8.87,0.0,26.61,Card,Online
TXN0000500,2023-09-27,,PROD0316,STR012,5,8.41,0.19,34.06,Card,In-Store
TXN0000501,2022-11-12,CUST01755,PROD0137,STR015,3,75.08,0.0,225.24,Cash,In-Store
TXN0000502,2023-05-29,CUST00678,PROD0422,STR049,4,62.09,0.0,248.36,Card,In-Store
TXN0000503,2023-07-03,CUST00170,PROD0190,STR027,2,7.34,0.0,14.68,Card,In-Store
TXN0000504,2022-06-27,CUST00014,PROD0102,STR005,5,149.87,0.0,749.35,Cash,In-Store
TXN0000505,2023-05-28,CUST00715,PROD0448,STR048,3,62.99,0.23,145.51,Cash,In-Store
TXN0000506,2022-11-25,CUST00903,PROD0400,STR003,5,163.36,0.0,816.8,Card,In-Store
TXN0000507,2022-09-26,CUST00385,PROD0345,STR042,-1,55.68,0.0,-55.68,Card,In-Store
TXN0000508,2023-06-02,CUST01537,PROD0490,STR004,5,15.4,0.24,58.52,Voucher,In-Store
TXN0000509,2022-12-26,CUST00958,PROD0132,,4,67.71,0.0,270.84,Card,Online
TXN0000510,2023-01-12,CUST00138,PROD0338,,3,35.55,0.0,106.65,Cash,Online
TXN0000511,2023-04-09,CUST01262,PROD0244,,2,2.01,0.0,4.02,Voucher,Online
TXN0000512,2023-04-11,CUST01755,PROD0333,STR016,5,32.56,0.27,118.84,Cash,In-Store
TXN0000513,2023-12-09,CUST01803,PROD0469,STR002,4,36.45,0.0,145.8,Card,In-Store
TXN0000514,2023-02-19,CUST01723,PROD0242,,1,5.77,0.0,5.77,Card,Online
TXN0000515,2023-08-12,CUST01765,PROD0329,STR050,3,32.59,0.0,97.77,Online,In-Store
TXN0000516,2022-12-04,CUST01248,PROD0414,STR037,1,60.26,0.0,60.26,Cash,In-Store
TXN0000517,2023-12-15,CUST01290,PROD0317,STR002,5,5.23,0.0,26.15,Voucher,In-Store
TXN0000518,2022-11-27,CUST00484,PROD0435,STR037,1,32.94,0.0,32.94,Card,In-Store
TXN0000519,2022-09-26,CUST01645,PROD0332,STR005,5,83.04,0.0,415.2,Card,In-Store
TXN0000520,2022-01-31,,PROD0209,STR049,4,16.36,0.0,65.44,Online,In-Store
TXN0000521,2023-11-24,CUST00329,PROD0459,STR038,1,35.4,0.0,35.4,Online,In-Store
TXN0000522,2023-07-04,CUST00836,PROD0477,STR027,2,41.15,0.0,82.3,Cash,In-Store
TXN0000523,2023-04-20,CUST01262,PROD0047,STR035,4,622.75,0.0,2491.0,Cash,In-Store
TXN0000524,2023-02-19,CUST00961,PROD0301,STR045,3,76.65,0.0,229.95,Card,In-Store
TXN0000525,2023-11-22,CUST00079,PROD0395,STR041,2,93.97,0.14,161.63,Online,In-Store
TXN0000526,2023-09-18,,PROD0215,STR012,-1,11.43,0.0,-11.43,Online,In-Store
TXN0000527,2023-03-26,CUST01113,PROD0098,STR034,1,140.58,0.0,140.58,Online,In-Store
TXN0000528,2022-10-12,CUST00309,PROD0338,STR045,2,35.55,0.0,71.1,Online,In-Store
TXN0000529,2022-04-25,CUST01111,PROD0213,STR025,4,17.72,0.0,70.88,Voucher,In-Store
TXN0000530,2022-04-27,CUST01035,PROD0176,STR004,5,22.47,0.0,112.35,Online,In-Store
TXN0000531,2023-11-05,CUST00190,PROD0073,,5,236.05,0.06,1109.43,Online,Online
TXN0000532,2022-06-09,,PROD0212,STR014,-1,26.4,0.0,-26.4,Card,In-Store
TXN0000533,2023-06-15,CUST01699,PROD0328,STR034,1,21.94,0.0,21.94,Voucher,In-Store
TXN0000534,2022-10-31,CUST00079,PROD0427,STR002,3,76.3,0.0,228.9,Online,In-Store
TXN0000535,2023-06-04,CUST01913,PROD0338,STR012,5,35.55,0.0,177.75,Card,In-Store
TXN0000536,2022-03-19,CUST01577,PROD0215,STR044,-1,11.43,0.0,-11.43,Cash,In-Store
TXN0000537,2023-04-29,CUST00069,PROD0208,STR034,4,19.73,0.0,78.92,Card,In-Store
TXN0000538,2023-04-13,CUST01084,PROD0030,STR044,2,302.74,0.0,605.48,Cash,In-Store
